order_id,account_id,bank_to,account_to,amount,reason_id
30287,607,KL,5990779,2082,1
30288,608,AB,57903474,2895,1
30289,609,IJ,28244787,1171,1
30290,609,CD,14562350,732,5
30291,609,IJ,59537684,67,2
30292,611,AB,98749815,2284,1
30293,612,YZ,28562253,1936,1
30294,614,YZ,9777558,1664,1
30295,615,UV,30659657,309,1
30296,615,OP,63728749,1787,5
30297,616,OP,38012558,1869,1
30298,617,WX,41264140,2607.2,3
30299,617,MN,8556467,13080,1
30300,618,ST,52253526,747,1
30301,618,WX,93719195,3035,5
30302,619,YZ,51829963,1729,1
30303,619,AB,96250706,6538,5
30304,621,GH,21300334,366,1
30305,621,QR,32067704,3043,5
30306,622,MN,57849115,6255,1
30307,622,MN,53675001,594,5
30308,622,QR,46919482,2568,2
30309,622,GH,23822355,11,5
30310,623,ST,73409360,419,1
30311,623,IJ,34328079,1653,5
30312,625,CD,76538800,2607.2,3
30313,625,QR,50207537,11457,1
30314,626,WX,22472965,3639,1
30315,627,KL,23483765,8228,1
30316,627,KL,85517316,554,3
30317,628,YZ,24106633,3028,1
30318,629,QR,91464036,1207,1
30319,629,WX,2222919,1500,1
30320,630,IJ,662714,2361,1
30321,631,GH,89184629,2394,1
30322,632,OP,31188458,842,1
30323,632,CD,54220384,199,5
30324,632,ST,95301532,1092,2
30325,633,KL,56019914,3177,1
30327,635,OP,12794989,1683,1
30328,635,GH,86240660,2707,5
30329,635,KL,117952,2160,2
30330,635,UV,56503492,1547,5
30331,636,YZ,33446622,3056,1
30332,637,AB,34624809,1934,1
30333,638,QR,41244357,2487,1
30334,638,AB,77634972,4668,5
30335,638,GH,45651602,873,2
30336,639,ST,77312248,2046,1
30337,640,MN,49130755,2891,1
30338,641,WX,41606414,3330,1
30340,644,YZ,15593272,946,1
30341,644,YZ,19007480,1026,5
30342,645,GH,25328028,13466,1
30343,646,AB,34125185,4876,1
30344,647,UV,41266620,6465,1
30345,648,OP,81294440,9240,1
30346,649,AB,90564441,3430.1,3
30347,650,YZ,70699482,1697,1
30348,651,QR,14427155,2652,1
30349,651,CD,54411101,4062,5
30350,652,YZ,56959491,7591,1
30351,653,IJ,52822631,5397,1
30352,654,AB,49887746,2885,1
30353,655,CD,91412663,1899,1
30354,655,WX,48714017,2036,5
30355,655,KL,32799506,193,2
30356,655,IJ,19362265,341,5
30357,656,KL,74315947,5477,1
30358,657,AB,72237545,1066,1
30359,657,MN,15075981,1862,5
30360,658,ST,92509448,2703,1
30361,659,EF,43700408,1833,1
30362,659,CD,72181445,107,5
30363,660,EF,56245785,1234,1
30364,660,WX,50051724,5338,5
30367,662,UV,32952279,3330,1
30370,664,OP,7335311,2997,1
30371,665,ST,69178992,4149,1
30372,666,AB,85506128,3936,1
30373,666,ST,70089435,2282,5
30374,666,GH,93173819,955,2
30375,666,UV,65873688,1045,4
30386,669,WX,12925506,1947,1
30390,673,KL,71669763,4586,1
30391,674,EF,63081496,2058,1
30392,675,MN,74623369,6358,1
30393,675,MN,56463271,1704,4
30394,676,GH,72221982,3017,1
30395,678,YZ,20567107,1192,1
30396,678,WX,52606773,1929,5
30397,678,CD,77998667,1967,2
30398,679,OP,91457056,4049,1
30399,679,KL,27114582,450,5
30400,679,UV,84744864,281,2
30401,680,UV,98674255,4853,1
30404,682,QR,39035719,1477,1
30405,682,CD,62099003,537,5
30406,683,QR,19231844,8578,1
30407,684,QR,66230869,1936,1
30408,685,AB,46590065,3847.2,3
30409,686,ST,30570674,2212,1
30410,686,OP,92192554,2875,5
30411,686,AB,65920859,983,2
30412,687,UV,3712326,1444,1
30413,687,EF,84690487,3998,5
30414,688,GH,38275259,2509,1
30415,689,IJ,27240383,3847.2,3
30416,689,MN,58262753,4989,1
30417,689,QR,99909179,1388,5
30418,689,WX,87462937,17,2
30419,689,IJ,93874132,16,5
30420,690,ST,19503748,7152,1
30421,690,ST,45288330,1749,3
30422,691,YZ,42897981,3342,1
30423,692,QR,82628667,4366,1
30424,692,OP,98083799,137,5
30425,693,IJ,37686020,6329,1
30426,694,QR,91037123,3096,1
30427,695,CD,38325697,9516,1
30428,696,IJ,2534234,1299,1
30429,696,AB,64442080,280,1
30430,697,ST,77658992,6372,1
30431,698,EF,98754322,6177,1
30432,700,WX,21956253,1116,1
30433,700,YZ,83101778,1646,5
30434,702,EF,53787499,2813,1
30435,703,QR,41043675,2306,1
30436,704,IJ,15132719,2141,1
30437,704,UV,96896516,1197,5
30438,705,KL,67101108,4161,1
30441,710,KL,95556771,3200,1
30442,711,AB,97111349,3243,1
30443,712,UV,19930512,3847.2,3
30444,713,QR,13186729,3581,1
30445,714,UV,88810574,3782,1
30446,715,CD,61029869,2877,1
30447,715,IJ,30505544,1808,5
30448,715,MN,31952321,1378,2
30449,717,KL,48199552,6561,1
30450,718,KL,3925556,6412,4
30451,718,KL,22049463,726,1
30452,718,QR,9956103,7122,5
30453,718,MN,10620361,6041,2
30454,719,UV,95629697,1991,1
30455,720,GH,57822185,3916,1
30456,721,UV,92811554,2194,1
30466,725,OP,86504637,2612,1
30467,726,YZ,22188473,3198,1
30468,728,YZ,24685102,1143,1
30469,728,WX,87029039,4119,5
30470,728,EF,84884696,1863,3
30471,729,AB,49945181,1872,1
30472,729,GH,95585292,114,5
30473,729,MN,56525182,67,2
30474,731,UV,24144953,2706,1
30475,732,GH,38898217,5129,1
30476,734,YZ,88755988,2228,1
30477,735,EF,74098461,1389,1
30478,735,IJ,93383478,2187,1
30479,736,GH,78246849,2119,1
30480,737,WX,70212787,2817,1
30481,738,EF,52158653,970,1
30482,738,OP,91551339,82,5
30483,738,YZ,99652116,3671,2
30484,739,CD,15982044,5504,1
30485,742,CD,99545573,2048,1
30486,743,EF,82371133,2691,1
30487,744,CD,51830822,2165,1
30488,745,IJ,29839259,1965,1
30489,746,YZ,78167122,3452,1
30490,747,YZ,4759234,2672,1
30491,748,OP,75135111,6492,1
30492,749,WX,49041187,4965,1
30493,749,WX,49583470,226,5
30494,749,QR,72902929,51,2
30495,749,UV,44345706,26,5
30496,750,YZ,4588097,6615,1
30497,751,GH,74106764,2363,1
30498,752,ST,12794679,139,1
30499,752,UV,44654941,5568,5
30500,753,AB,81654536,1602,1
30501,754,GH,22047943,1454,1
30502,754,GH,54826593,1629,1
30503,755,CD,65842372,3889,1
30504,755,UV,18141162,1443,5
30505,757,CD,82420587,810,1
30506,757,KL,64578419,2289,5
30507,759,UV,40699601,1952,1
30508,760,OP,1005852,3403,1
30509,760,OP,88799416,894,5
30510,760,AB,76297777,909,2
30511,762,GH,26588875,3895,1
30512,763,CD,9127396,7417,1
30513,764,EF,41232329,2360,1
30514,766,YZ,65254580,7032,1
30515,767,KL,91866522,3564,1
30516,767,QR,39504963,504,5
30517,767,GH,63160019,109,2
30518,767,KL,32800996,22,5
30519,768,KL,50946819,2814,1
30523,771,IJ,54412794,214,1
30524,771,CD,28503686,4816,5
30525,772,IJ,69179099,4225,1
30526,772,YZ,62614697,660,5
30527,772,WX,50320124,280,2
30530,775,EF,6431270,1168,1
30531,775,ST,6988245,2439,5
30532,776,YZ,44794058,2277,1
30533,776,MN,45458602,1036,5
30534,776,IJ,79007082,170,2
30535,777,GH,7662755,6412,4
30536,780,UV,72554701,6220,1
30537,781,UV,94061445,2054,1
30538,782,IJ,82476073,3094,1
30539,782,UV,68542945,2472,5
30540,783,MN,85706555,3242,1
30541,784,IJ,47865402,1485,1
30542,784,KL,80516755,1215,5
30543,784,GH,98420869,109,2
30544,784,AB,51943343,701,5
30545,785,MN,34928149,4335.8,4
30546,785,CD,69687145,7395,1
30547,786,MN,96078651,4953,1
30548,786,IJ,47281622,365,5
30549,787,GH,43629378,4395,1
30550,787,OP,81038975,122,5
30551,788,OP,80561762,3096,1
30552,789,OP,64140730,2153,1
30553,789,OP,84300315,1641,5
30554,789,AB,13870329,1522,4
30555,790,MN,86892044,4335.8,4
30556,791,CD,11072284,3054,1
30557,792,AB,75295537,485,1
30558,792,AB,50819605,1326,5
30559,792,MN,90125488,588,2
30560,793,CD,41663390,1212,1
30561,793,OP,25394970,204,5
30562,793,YZ,95059883,851,2
30563,794,EF,49722951,1107,1
30564,794,YZ,95150184,907,5
30565,795,CD,39119124,2976,1
30566,798,CD,6413495,2182,1
30567,800,ST,70286303,2203,1
30568,800,IJ,79600321,299,5
30569,801,ST,28209829,2565,1
30570,801,MN,60788422,767,5
30571,802,UV,13280040,1876,1
30572,804,KL,68166583,2342,1
30573,804,AB,77494382,682,5
30574,805,EF,11602461,1424.4,3
30575,806,QR,33725094,2298,1
30576,807,IJ,21882123,12579,1
30578,808,QR,95864551,4492,4
30579,809,GH,26098048,8298,1
30580,810,UV,99310320,2076,1
30581,811,WX,22673315,5171.7,4
30582,812,ST,41519075,9128,1
30583,813,IJ,39089608,2025.7,4
30584,814,GH,1200831,1598,1
30585,814,KL,15360969,632,1
30586,815,MN,93358599,1949,1
30587,816,OP,35554933,2025.7,4
30588,816,QR,67616367,4514,1
30589,817,GH,53805935,4605,1
30590,817,AB,75855749,8975,4
30594,820,QR,12900066,210,1
30595,820,AB,81232100,5367,5
30596,821,QR,37818032,1436,1
30597,821,AB,89886223,651,5
30598,822,MN,92287319,1784,1
30599,823,CD,43020331,62,1
30600,823,WX,75077736,1515,5
30601,823,AB,51397413,612,2
30602,824,CD,30595302,5406,1
30603,825,YZ,35577237,9235,1
30604,825,YZ,87110560,4423,4
30605,826,KL,33696842,4550,1
30606,826,YZ,5275464,866,5
30607,826,WX,37950855,169,2
30608,827,QR,21975636,2260,1
30609,828,KL,18580800,8852,1
30610,829,UV,85781967,2120,1
30611,831,QR,94460784,2291,1
30612,832,GH,30598807,2135,1
30613,833,GH,3151357,3462,1
30614,834,CD,48387557,2473,1
30617,836,AB,7416719,125,1
30618,836,MN,12516117,2934,5
30619,837,AB,57949954,9250,1
30620,839,GH,73115485,4254,1
30621,840,MN,8011526,4606,1
30622,841,IJ,1747614,2109,1
30623,842,IJ,84613001,3278,1
30624,843,EF,10746133,955,1
30625,843,WX,32156717,128,5
30626,843,WX,16661399,897,2
30627,844,ST,37441408,1640,1
30628,844,GH,24649799,12531,5
30629,845,IJ,33191889,9651,1
30630,846,WX,61563986,7795.5,4
30631,848,OP,79923873,3400,1
30632,848,ST,72638684,1590,5
30633,848,UV,7052839,1025,2
30634,850,EF,23098129,14811,1
30635,851,KL,59494537,2090,3
30636,851,GH,75825410,3254,1
30637,851,IJ,26014739,881,5
30638,852,GH,3289789,69,1
30639,852,KL,63201045,2013,5
30640,853,AB,85631608,4673,1
30641,853,QR,71826153,1378,5
30642,854,AB,21777671,382,1
30643,854,KL,41849011,1105,5
30644,854,IJ,6306148,2843,2
30645,854,OP,54977858,1817,4
30646,855,KL,31062770,6608,1
30647,856,UV,71847098,3625,1
30648,856,ST,69347637,571,5
30649,856,CD,45113939,137,2
30650,856,KL,66175556,1404,5
30651,857,AB,51452183,3019,1
30652,858,ST,28566694,5456,1
30653,859,ST,87632876,463,1
30654,859,MN,97751479,855,5
30655,859,AB,76049786,1657,2
30656,859,IJ,37609326,955,5
30657,860,AB,19660163,8071,1
30658,861,ST,19577122,9105,1
30659,861,IJ,36303168,478,5
30660,862,AB,95404332,3122,1
30661,863,UV,57466894,4433.3,3
30662,863,CD,35133409,6087,1
30663,864,MN,78955989,3699,1
30664,865,QR,38805490,409,1
30665,865,OP,20329344,1885,5
30666,866,YZ,81990486,465,1
30667,866,EF,26753026,38,5
30668,866,CD,94022661,504,2
30669,866,MN,70676672,3844,5
30670,867,EF,96948867,9718,1
30671,867,ST,12128901,2820,5
30672,867,IJ,10908985,405,2
30673,868,ST,6806827,3239,1
30674,868,ST,2121645,3119,5
30675,870,EF,43178206,4562,1
30676,871,OP,96428060,5168,1
30677,872,QR,4002279,2762,1
30678,873,CD,22322130,878,1
30679,873,QR,57947230,1540,5
30680,873,YZ,91838556,2211,2
30681,873,UV,38070190,2975,4
30682,874,YZ,10270870,1642.3,3
30683,874,OP,10934925,1053,1
30684,874,ST,22497678,7025,5
30685,875,OP,9408325,3837,1
30686,876,OP,8003074,3796,1
30687,877,UV,40519672,2115,1
30688,877,CD,26341355,1513,5
30689,878,UV,24647236,3943,1
30690,879,MN,22161680,2094,1
30691,880,WX,69104659,1690.1,3
30692,880,OP,25282103,4840,1
30698,882,CD,5837190,3306,1
30699,883,GH,72100633,6195,1
30700,883,EF,91641729,1756,5
30701,883,QR,20838284,455,2
30702,884,AB,15814888,2259,1
30703,885,GH,90082960,872,1
30704,885,UV,97141348,2420,5
30705,886,AB,44119823,9034,1
30706,887,EF,94832020,3009,1
30707,888,AB,42709922,1592,1
30708,889,YZ,22207898,1292,1
30709,889,IJ,99116205,1965,1
30710,890,EF,66783034,3136,1
30711,891,MN,68707388,1784,1
30712,892,CD,66285890,406,1
30713,892,CD,25392246,2509,1
30714,894,QR,4965514,2914,1
30715,895,CD,87954961,523,1
30716,895,QR,84034579,1454,5
30717,896,QR,9933358,3220,1
30718,897,GH,76899188,2910,1
30719,897,AB,1613778,6676,5
30720,898,EF,70056313,2882,1
30721,898,UV,34259772,1582,5
30722,899,YZ,59026044,1626.6,3
30723,900,ST,51806682,5950,1
30724,901,UV,93629043,1910,1
30725,902,EF,83133846,260,1
30726,902,OP,54130822,1869,5
30727,902,QR,46706521,1726,2
30728,903,GH,40163380,2580,1
30729,905,EF,79027634,6086,1
30730,905,IJ,93500333,37,5
30731,905,KL,13783419,53,2
30732,906,AB,85822999,2240,1
30733,907,UV,56898051,2118,1
30734,909,ST,43062096,1950,1
30735,910,YZ,11557114,1937,1
30736,911,GH,17067635,9600,1
30737,911,WX,10116327,968,5
30738,912,WX,13603061,2332,1
30739,913,EF,87569880,2128,1
30740,913,QR,52878284,2357,5
30741,913,KL,91468649,4499,2
30742,914,UV,90846919,2298,1
30743,915,MN,88686042,6449,4
30744,915,EF,73569780,14291,1
30745,916,MN,8061987,5299,1
30746,917,YZ,8629411,4669,1
30747,918,ST,81464928,10076,1
30748,918,UV,19973844,2039,5
30749,919,KL,87937092,4850,1
30750,920,MN,34669208,2437,1
30751,921,QR,13826614,1240,1
30752,921,YZ,38948452,536,1
30753,922,AB,51777029,898,1
30754,922,WX,73872160,255,5
30755,922,EF,77783399,1652,2
30756,923,YZ,9631318,2087,1
30757,924,MN,21176868,308,1
30758,924,MN,71253311,1904,5
30759,925,AB,8015108,5395,1
30760,925,EF,71048921,1068,3
30761,926,UV,50076764,1748,1
30762,927,AB,99075811,1623,1
30763,927,OP,57618069,5782,5
30764,928,EF,72199558,4561,1
30765,929,ST,61865889,5884,1
30766,930,IJ,14144766,9356,1
30767,931,QR,69328868,998,1
30768,931,OP,98647319,1151,5
30769,931,KL,13773954,461,2
30770,931,MN,2668875,864,5
30771,932,IJ,95952808,2793,1
30772,933,GH,91725241,2584,1
30773,934,MN,80159562,3236,1
30774,935,OP,14574545,2118,1
30775,936,ST,95479797,2780,1
30776,936,YZ,51554924,224,1
30777,937,IJ,99500470,1751,1
30778,938,AB,33329439,3282,1
30779,938,GH,56959378,371,4
30780,939,QR,68136739,2108,1
30781,940,OP,99014985,4738,4
30782,941,GH,16961235,3871,1
30783,943,AB,8294791,2144,1
30784,944,IJ,46210002,5361,1
30785,945,YZ,63545399,8215,1
30786,947,GH,67947453,1546,1
30787,947,EF,99499773,1143,5
30791,950,CD,13765102,8910,1
30792,951,KL,47982436,2371,1
30793,952,OP,26491993,4946,1
30794,953,OP,93842464,1768,1
30795,953,OP,89555656,185,5
30796,954,WX,698990,357,1
30797,954,AB,55569523,1242,5
30798,954,OP,8703875,1906,2
30799,955,MN,52028411,7411,1
30800,957,CD,90061181,2126,1
30801,958,OP,78640448,3990,1
30802,959,OP,48082047,579,1
30803,959,QR,1625001,2180,1
30804,960,YZ,8817315,3151,4
30805,960,CD,19250178,5940,1
30806,961,ST,58554261,8255,1
30807,963,QR,19417429,3799,1
30808,965,GH,43064683,2853,1
30809,966,GH,93294161,2129,1
30810,967,WX,9696704,6824,1
30811,968,YZ,47317737,7262,1
30812,970,OP,78745192,5260,1
30813,971,YZ,43347799,3860,1
30814,972,OP,64758044,897,1
30815,972,YZ,58550822,1141,5
30816,973,KL,42422169,2909,1
30817,975,CD,35931646,3550,1
30818,976,OP,17866748,5244,1
30819,977,ST,60977023,6846,1
30820,978,UV,70650827,2062,1
30821,979,KL,75259256,5354,1
30822,980,ST,79582625,3632,1
30823,980,EF,4869163,2889,5
30824,981,UV,83665114,1069,1
30825,981,MN,79798209,2769,5
30826,982,IJ,6972080,2505,1
30827,982,AB,29559022,188,5
30828,982,CD,44355207,148,2
30829,982,OP,19998705,192,5
30834,984,QR,37694537,5911,1
30835,985,MN,70730441,2227,1
30836,986,AB,23655325,2146,1
30837,987,GH,1669747,3528,1
30838,988,UV,82773095,2512,1
30839,989,CD,77140342,2262,1
30840,989,KL,78910153,1147,1
30841,990,YZ,56577050,7538,1
30842,991,MN,2995044,6748,1
30843,992,QR,63584351,3231,1
30844,992,KL,77042627,1071,5
30845,992,IJ,3588748,335,2
30846,992,QR,40572267,2450,5
30847,993,WX,89932006,1812.3,4
30848,995,OP,21824896,2153,1
30849,995,GH,80483859,143,5
30850,996,KL,40804118,1934,1
30851,997,EF,76536661,1046,1
30852,997,AB,37532264,700,5
30853,997,CD,22804981,688,2
30854,997,CD,66356766,36,5
30855,998,MN,21143341,7641,1
30859,1000,YZ,78449135,3179,1
30860,1000,CD,8467102,1475,5
30861,1000,OP,62838387,2852,2
30864,1002,YZ,61809003,1293,1
30865,1002,EF,29577315,1092,5
30866,1002,YZ,69410747,470,2
30867,1003,IJ,18349242,5276,1
30868,1003,UV,66745954,185,5
30869,1004,KL,48386609,5237,4
30870,1005,ST,26423788,3302,3
30871,1005,MN,13424891,7896,1
30872,1006,YZ,28566903,390,1
30873,1006,EF,8671278,2008,5
30874,1006,EF,76910799,60,2
30875,1006,KL,51874184,33,5
30876,1008,KL,54770183,2691,1
30877,1009,MN,49052566,7521,1
30880,1011,QR,9464615,3400.5,4
30881,1011,WX,17116374,7085,1
30882,1012,EF,56211417,4090.8,4
30883,1013,ST,88824516,2081,1
30884,1015,KL,18432247,3925,1
30885,1016,UV,35817569,2619,1
30886,1016,MN,21620893,2155,5
30887,1017,IJ,49678987,4492,1
30888,1017,GH,13622379,477,5
30889,1018,MN,21977925,1614,1
30890,1018,GH,98507838,1028,5
30891,1019,WX,75165712,8127,1
30892,1019,IJ,74068438,608,5
30893,1019,ST,88047855,629,2
30894,1020,MN,40117269,1874,1
30895,1020,ST,49670916,105,5
30896,1020,UV,24497020,10,2
30897,1021,AB,37461710,2259,1
30898,1024,IJ,50779986,2074,1
30905,1026,IJ,92388706,8099,1
30906,1026,WX,63060033,335,5
30907,1027,ST,91939943,2117,1
30908,1029,UV,28123855,8136,1
30909,1029,WX,347924,342,5
30910,1030,IJ,30616259,664,1
30911,1030,WX,98720079,1050,1
30912,1031,YZ,98259973,6817,1
30913,1031,MN,53443789,747,5
30914,1031,OP,61673647,51,2
30915,1031,AB,13939214,551,3
30916,1034,EF,54495429,4219,1
30917,1035,CD,68746489,2194,1
30918,1035,YZ,72017597,4942,5
30919,1036,OP,5921757,4095,1
30920,1037,ST,89659267,1062,1
30921,1037,UV,73314934,940,5
30922,1037,EF,22177893,1157,2
30923,1037,CD,38512766,62,5
30924,1038,OP,88674932,2006,1
30925,1038,GH,65748941,141,5
30926,1040,YZ,9653228,2342,3
30927,1040,GH,15813100,7008,1
30930,1043,MN,18801582,6433,1
30931,1044,MN,62729650,2880,1
30932,1044,GH,18615305,188,5
30933,1045,GH,61220621,1730,1
30934,1046,OP,70391350,7399,1
30935,1047,KL,74345159,4339,1
30936,1048,MN,24886042,3852,1
30937,1049,EF,93252652,1545,1
30938,1049,EF,13402939,954,5
30939,1050,OP,98150521,5673,1
30940,1053,YZ,8172607,1043,1
30941,1053,YZ,46275836,2439,5
30942,1054,IJ,38208055,4736,1
30943,1055,CD,7340211,2047,1
30944,1056,IJ,50892353,2531.7,3
30945,1056,EF,26736420,5692,1
30946,1057,QR,44777083,3090,1
30947,1058,WX,49857848,4761,1
30948,1058,WX,54740381,408,5
30949,1059,CD,2758771,232,1
30950,1059,ST,66466748,1914,5
30951,1061,YZ,97285127,3790,1
30952,1062,AB,56361120,7844,1
30953,1064,QR,99262660,2918,1
30954,1067,AB,90449589,7811,1
30955,1068,ST,2958560,4219.5,4
30956,1068,AB,6389087,4737,1
30957,1068,YZ,29813301,3273,5
30958,1068,CD,73765313,632,2
30959,1069,YZ,41750836,3080,1
30960,1070,MN,65257990,5116,1
30961,1071,GH,21432626,4219.5,4
30962,1072,OP,47369968,3520,1
30963,1073,OP,88794773,3843,1
30964,1074,IJ,51158940,1416,3
30965,1075,WX,87197690,3868,1
30966,1075,UV,90986024,208,5
30967,1076,KL,42470806,2640,1
30968,1076,YZ,93423914,4447,5
30969,1078,YZ,33194816,3423,1
30970,1079,MN,42747187,10392,1
30971,1080,WX,40894991,6185,1
30972,1081,QR,41841411,2484,1
30973,1082,WX,8899295,2189,1
30974,1083,KL,52041840,1930,1
30975,1083,KL,1474237,835,5
30976,1083,YZ,70442372,4351,2
30977,1083,EF,96308820,1416,4
30980,1085,MN,39862310,8537,1
30981,1086,UV,38448971,1376,1
30982,1086,MN,12634462,474,5
30983,1086,EF,44293308,86,2
30984,1088,WX,46244287,3032,1
30985,1089,OP,36553853,756,1
30986,1089,QR,13997078,2962,5
30987,1090,ST,12971461,3317,1
30988,1092,ST,40163117,5664,1
30989,1093,ST,99570404,8022.8,4
30990,1093,EF,21858203,10261,1
30991,1094,UV,80894112,1408,1
30992,1094,KL,27204376,747,1
30993,1095,MN,98788070,1119,1
30994,1095,KL,77274346,3773,5
30995,1095,AB,69525956,896,2
30996,1095,EF,92616253,1787,5
30997,1096,MN,24721879,3488,1
30998,1097,OP,95009862,7636,1
30999,1097,OP,33397758,870,5
31000,1097,CD,50336754,577,2
31001,1097,UV,86982053,42,5
31002,1098,AB,2207518,619,1
31003,1098,GH,47811776,1007,1
31009,1100,OP,60873585,174,1
31010,1100,UV,21850496,882,5
31011,1100,YZ,22059500,1103,2
31012,1101,ST,64489167,7553,1
31013,1102,CD,19876456,3559,1
31014,1104,EF,72144114,8840,1
31015,1105,EF,96368914,1839,1
31016,1105,WX,69901072,4015,5
31017,1106,WX,7667500,8022.8,4
31018,1107,ST,55333268,1746,1
31019,1108,ST,17273038,31,1
31020,1108,OP,30477523,2335,1
31021,1110,CD,84862774,5427,1
31022,1111,UV,64148080,3962,1
31023,1113,CD,6762576,3837,1
31024,1113,YZ,4878908,1809,5
31025,1114,EF,41164273,3350,1
31026,1115,OP,13170951,2293,1
31027,1116,ST,41694200,8086,1
31028,1117,UV,52116602,1640,1
31029,1117,YZ,64481568,1075,1
31030,1118,UV,32868296,3637,1
31031,1118,GH,4071104,1388,5
31034,1120,GH,5904931,1508,1
31035,1120,KL,15175223,1195,1
31036,1123,YZ,11799949,2444,1
31037,1123,WX,23123979,6668,5
31038,1124,WX,20725280,4813.7,3
31039,1124,YZ,35057538,1030,1
31040,1124,GH,54822939,2739,5
31041,1125,YZ,68780326,7895,4
31042,1125,ST,79252308,11827,1
31043,1125,UV,34524190,238,5
31044,1125,YZ,64038717,1,2
31045,1126,WX,12984758,2791,1
31046,1127,WX,43852061,6260,1
31047,1128,QR,14786029,2070,1
31048,1129,OP,21761328,4604,1
31049,1129,EF,57572519,2085,5
31050,1130,QR,6974792,2241,1
31053,1133,WX,45995962,2103,1
31054,1133,ST,40755695,895,1
31055,1134,OP,83356666,1973,1
31056,1134,ST,64548426,6007,5
31057,1135,YZ,62011670,1735,1
31058,1136,IJ,88794064,3081.8,3
31059,1136,YZ,58973252,6249,1
31060,1136,YZ,17459643,2884,5
31061,1137,GH,1497954,2121,1
31062,1139,MN,67396074,3081.8,3
31063,1139,CD,88400810,1191,1
31064,1139,UV,4895151,3110,5
31065,1139,UV,35875827,2386,2
31066,1139,OP,71055465,479,5
31067,1140,YZ,74234366,2790,1
31068,1141,OP,42710840,1028,1
31069,1141,QR,31942546,907,5
31070,1141,IJ,44392269,248,2
31071,1142,KL,67380297,2077,1
31075,1144,GH,64795172,2250,1
31076,1145,IJ,24233013,478,1
31077,1145,KL,38151466,1469,5
31078,1146,OP,77362507,3437,1
31079,1146,QR,46465182,1384,5
31081,1151,WX,90602427,3263,1
31082,1152,GH,77527123,2186,1
31083,1153,QR,24663144,4918,1
31084,1153,MN,55908048,1033,5
31085,1154,IJ,42328703,3475,1
31086,1155,QR,81956076,2260,1
31087,1158,CD,11980402,2171,1
31088,1159,KL,37861478,6470,1
31089,1160,YZ,20354813,3487,1
31090,1160,CD,47398275,171,5
31091,1161,ST,53418099,3947,1
31096,1165,CD,13145977,8270,1
31097,1166,CD,62584346,3105.2,4
31098,1166,EF,69850820,4397,1
31102,1168,WX,84145503,2432,1
31103,1168,GH,54825097,1838,5
31104,1168,MN,2626044,48,2
31105,1168,WX,34381449,40,5
31106,1169,EF,74447035,7748,1
31107,1169,WX,2818489,591,5
31108,1170,YZ,66010159,2279.3,3
31109,1170,EF,53990995,13057,1
31110,1171,AB,8577967,7893,1
31111,1173,YZ,85918098,950,1
31112,1173,AB,55954945,1352,5
31113,1174,GH,72342484,720,1
31114,1174,IJ,14356726,829,5
31115,1174,IJ,69252133,3182,2
31119,1176,YZ,67840176,2267,1
31120,1177,YZ,63586568,541,1
31121,1177,IJ,89210205,3499,5
31122,1177,OP,30046618,6306,4
31123,1178,GH,17762130,5639,1
31124,1179,UV,68278848,2808,1
31125,1181,OP,84730392,3418,1
